text	label
"lmao RT @USER: ""I'm 25 years old, I'm tryna have some fun!"" = ""I'm a hoe"""	NG
bitches be hating 😂😭	NG
@USER You can roll? And what you got to eat? Barter system my nig!	NG
@USER spitted sprite on you? niggah with yo smart ass mouth you deserved it. & well stfu! lol	NG
"""@USER: Baby albino 🐢 {{URL}}"" @USER"	OK
Your bitch frontin' that's you! My bitch stuntin' that's me!	NG
If a bitch has to fuss &&fight over a niggah thats hugged up && ,boo'd up w the next bitch , clearly doesnt gaf bout u	NG
“@USER: That “6 God” by Drake is so trash, dawg.” Thank you ass water !!!🚮🚮🚮🚮	NG
"Which one .. Corey or Cory.. Or both 😂😂“@USER: ""He's half retarded""”"	NG
Ion pay for pussy, because her pussy priceless.. I go fishin in it and I ain't a Pisces	NG
International police operation disrupts Shylock banking Trojan - Computerworld: The GuardianInternational poli... {{URL}}	OK
#Yankees #SEC Robertson in. Guy is fantastic. SEC pitcher!!	OK
John Kerry.... the SELLOUT: {{URL}} #neverforget how this pussy screwed our troops in Vietnam. Now he's rewarded. Disgusting.	NG
@USER Bruh that won't happen cuz I can see that big bitch or it before it strikes.	NG
Yankees should have NEVER gave away Melky. Guy can flat out HIT. #yankees #giants	OK
Too many bad bitches last night	NG
aint shit pretty but my bitch and my mama .. anyone can get the drama	NG
This ma niggah @USER 👌	NG
you fake niggah lolol	NG
I got more trust in drugs then these dumb ass bitches	NG
I bought him a Sumblime shirt for his birthday too 😔 I kinda wanna be a cunt and ask for it back lol #IndianGiver	NG
RT @USER: bitch built like squid ward after he ate all the Krabby Patties RT @USER: @USER DONT RETIRE 😩 I love you. h…	NG
@USER rip plate, brownies, large tea, fries, beans potato salad, poboy	OK
"@USER @USER hahahaha ""move bitch get out the wayyyeee"""	NG
@USER yess bitch. Messyyy	NG
RT @USER: Yawl chicks love being SIDE BITCHES 😩😩 bitches now days be having dreams & aspirations of being a STEP MOM 😂😂😂	NG
Like don't play with me bitch	NG
RT @USER: @USER me waiting on you to take me to NY with you to get my nips pierced  🙎🙍👩👵	OK
@USER @USER < I hates to interject but cans I have yo digits? I likes wiggers dat wanna be fucked by coloreds	NG
Bruh leave it to the coins coons	NG
Waddup bitch I gotta get tf outta this town tonite {{URL}}	NG
RT @USER: D-emand E-veryone's M-oney & O-bjects C-ollectively be R-edistributed A-mong T-heir S-upporters	OK
German gay guy left in critical condition after being fag bashed in Belgrade {{URL}}	NG
RT @USER: pussy boy don't want war	NG
@USER Golly Wompers and Dad Gum Son You lyin cheatin scoundrels fucking did it! Man up and own it ya chicken shit pussy Republican	NG
Apparently im a honky. Pfft. Like that's a bad thing.	OK
I can't with this disrespect ass bitches	NG
RT @USER: You a hoe “@USER: I just thought you were cute that’s why I kissed you…”	NG
"😆""@USER: On a leash 😫RT @USER: Just pussy 😩"""	NG
Bobby bitch? Dickhead “@USER: TOP 3 BOBBY SHMURDA SONGS: 1. HOT NIGGA 2. 3.”	NG
RT @USER: I need my pussy ate now !	NG
RT @USER: Report what u want. But physically chasing/hounding is uncivilised.. @USER ..Also in case of Bansal/Gadkari @USER…	OK
#UMightNotGetIn 😂😂😂 fucc nicca #BeerandTacOS #WeTheLastOnesLeft {{URL}}	NG
"""@USER: These hoes ain't loyal ; no they ain't {{URL}}"" Smfh & wonder why nobody decent wants them"	NG
RT @USER: it ain't nothing to cut that bitch off 🎤🎧	NG
RT @USER: Of course the day I nip out with shit hair & wearing my scruffy/but favourite stolen hoodie is the best time to bump into…	NG
"RT @USER: If your girl see that another girl likes you, her name is ""this bitch"" until further notice."	NG
@USER I meant bitch I am scum	NG
Ben will gett ya some pussy.. ben will get ya some head!	NG
All trash RT @USER: Now that's a lot of stolen shoes... {{URL}}	OK
Man im glad im around to see the redskins go to the playoffs considering it only happens once in a lifetime #RedskinsBlow	OK
N I'm so tired of hearing *he wouldn't do it for u * ol bitch he wouldn't have too my people dont play on my end	NG
@USER @USER @USER  That bastard Obama is giving them to the f-ing wetbacks.	NG
Fuck the courts!!! How is a $35 fine add up to $445 MF dollars bitch??	NG
RT @USER: “@USER: Me when somebody says Childish Gambino is trash {{URL}}”	OK
RT @USER: @USER @USER @USER they are both bitches.	NG
@USER nah bitch you like Pookie from new jack city	NG
I fuckin hate this bitches voice OMG	NG
Music .....you make me sick bitch	NG
RT @USER If K Michelle was apart of Baltimore twitter she'd be one of them hoes saying she's celibate smh	NG
RT @USER: Yaaass bitch yaasss - soulja boy be having me so turnt😛😂	NG
@USER the giants are trash...their time is over.	OK
"RT @USER: Ohioans clowned on Kid like, ""It's sooo warm here! What the fuck is wrong with Minnesota?"" Well that bitch Karma teamed wit…"	NG
@USER facts 😂 ... IDC Iont have no bitches so I'm good lol	NG
RT @USER: Y'all be makin your nigga microwaveable dinner. Meanwhile he out there eatin another bitch homemade dinner	NG
kicking this bitch to the curb bruh.	NG
Confusing circumstances seem to get in the way of your high ho... More for Virgo {{URL}}	OK
I hate bitches. Thirsty ass bitches	NG
@USER i pissed alotta ppl off on fb i was flooding the newsfeed next target them hoe ass texans	NG
Oh so now BC we didn't cover u bitches wanna talk shit??	NG
She don't get emojis until after I bag, emojis are pussy shit	NG
@USER some white bitch on Facebook lol	NG
RT @USER: A street nigga don't love nobody if you ain't his day one (bitch, nigga)	NG
@USER moderator wants to bitch slap Romney so hard	NG
RT @USER: taking out the trash at night {{URL}}	OK
RT @USER: Darn trash man he beat me to the good stuff again. {{URL}}	OK
@USER haha i dont remember following you but ok? Get your pannies out of of bunch cunt	NG
@USER @USER bitch please I'm a stud	NG
RT @USER: No teabaggers, 9/11 is not about Benghazi, it's about those planes and those towers. Stop watching Fox News.	OK
RT @USER: I don't tell bitches I show bitches😌💅	NG
@USER fuck u ugly ass bitch	NG
Pretty over this whole Yankees thing, id rather lose in the ALCS every year then live in Detroit.. I miss the real Steinbrenner #glorydays	OK
Omg I will kill you for liking that pic I swear bitch	NG
auto tranny	OK
Iknow a couple mf that does this, there favorite line i wouldnt Do that thats Young. bitch STOPP ' YOUR young minded	NG
"@USER what'd the note say? ""Stop being a bitch, here's some flowers. <3"" gets em everytime"	NG
RT @USER: I hope my kids don’t disappoint me by coming out ugly, I got too many plans to get hoes indirectly with them.	NG
@USER I can only hope Charlie Strong. #UTcoach	OK
Just touch down in Jamaica tryna smoke two acres . Send a nigguh to his makerr	NG
“@USER: If I posted pics of everything I do in my life yall hoes would fall in love !”don't kill em Channing	NG
The nice side of Long Beach really got hoes lol	NG
RT @USER: @USER only bitch round here is the one I’m tweet’n 😴😴😴😴	NG
"#QTNA RT @USER: How y'all bitches gon breast feed wit nipple rings? 😳😖"""	NG
RT @USER: #vermontgirlsbelike my hick accent comes out when I get around my family #vermontproblems @USER	OK
Im start askin dese hoe niggas if they got sand in they pussy....	NG
I'm fucking around with two bitches but i never made those hoes my mistress	NG
Seriously, reading 'thriller' like books spook me more than most horror movies.  #bookgeek	OK
@USER 6-1 bitch dont hate	NG
RT @USER: When the rose-colored glasses come off and you still want to be there, true love happens.	OK
I hate when people ask if I shoot up!! I don't need that pussy shit to be bigger than you unswole niggas👋	NG
All of a sudden craving the hell out of @USER cookies.	NG
Fine ass fat bitch... #TwitterLurking	NG
RT @USER: Cinco de way ho {{URL}}	NG
New bitch already and it's the second episode .	NG
@USER eat bitch	NG
Shoutouts to my main bitches & my side bitchess !!✊	NG
"Search the terms ""Obama"" and ""Twinkie"" and get a bunch of people rehashing the same handful of jokes while having no idea why Hostess failed"	NG
RT @USER: Beautiful smiles and colored eyes😍	OK
‘Chillin’ With My Homie Or What’s Left Of Him’: British Rapper Turned ISIS Jihadi Poses With Severed Head {{URL}} #tcot	OK
Im trying to come back as a fine ass bitch next lifetime....	NG
RT @USER: Reds fan snags foul ball, gets shoved by player, flips bird, becomes True American Hero: {{URL}} {{URL}}/…	OK
Fuck rebuild the tranny, I'm driving it like its been for the last 4 years till it finally goes out 😂😂😂	NG
Find a big butt bitch somewhere and get my nuts kissed 🎧🎧📼🎵🎵🎵	NG
What you doing bitch suck it don't bite it	NG
@USER bitch y u ain't come to school	NG
Yeah I tried and you bein all blind and shit. Lol peace, bitch.🌵	NG
"""LOL, cripple!"" - Wendy Davis. RT @USER: Scientists create remote-controlled chick to study shy penguins {{URL}}"	OK
Yo that nigga at #USC was lying 😂😂😂😂😂 had y'all bitches calling him ya MCM and all how do u feel....ok back to you Bob	NG
@USER I ain't light skin nigga I'm even colored lmao	NG
Or pollo	OK
RT @USER: Luckily for my friends I'm a yellow belt in karate, which is unfortunate for the bonner dudes #lookout	OK
“@USER: @USER @USER Orton is trash idc” he ain't been playing. Trashlex Smith only sat out Kaep took his spot.	OK
RT @USER: @USER you got old bitches upgrade them	NG
RT @USER: Rip blood money shoryy was a rider blew dat 50 at shy glizzy bitch ass in his own city yea yea...#300	NG
I'm the crazy bitch that will call you 10 times in one hour	NG
Summer hoes turn into winter wifeys	NG
"RT @USER: “@USER: “@USER: Best man ever RT @USER: ""I'd fuck her right in the pussy!!!!"" {{URL}}”😂😂😂” my nigg…"	NG
RT @USER: Sweet treat at lunch today - raspberry gelato, gin+juice sorbet & brownie gelato! #GelatoCart Thursday - can't wait ...	OK
RT @USER: How you put ya hoes before ya girlfriend .. 😴	NG
RT @USER: “Bros before hoes” - a bro with no hoes	NG
Yeah they do. RT @USER: Six complete here at The Stadium. #Yankees lead the Red Sox 3-1. #LetsGoYankees	OK
I bet we are gonna see 3 game loan player reviews too just because people are that much of a cunt	NG
Giants you bitch	NG
@USER bitch slap that asshole....with a chair!	NG
@USER @USER I didn't spoil anything & you should have been watched it nigger nig nog	NG
I'll be a bitch if I have to. I don't like to be, but f*ck with me and it'll happen.	NG
They say numbers dont lie, bitch im not the 1	NG
RT @USER: Fucking over your guaranteed pussy trying to get some more pussy will end you up with no pussy!	NG
@USER @USER @USER what you say bitch? #selfiesONselfies {{URL}}	NG
RT @USER: c is for cunt u is for ur a cunt n is for not sure u know this but ur a cunt t is for turn around bitch; ur a cunt	NG
Joba Chamberlain looks like a homeless guy that won a contest. #Yankees	OK
Lol It ain't nun wrong wit Tryn to be 1 of da realist niccas n da city tho #salute	NG
"Going through my computer and found the ""Shake that monkey"" video we made freshman year in Dillard! 😂😂 @USER was Too Short"	OK
RT @USER: Quan helps everyone out with random questions and computer stuff but no one can oop him GRs?! Something ain't right abo…	OK
LA is the only place where you will see some of the baddest bitches in the world ... At the bus stop	NG
RT @USER: When you start liking a hoe you don't really like because she gives you the pussy on a consistent basis...	NG
Fuck around and get your honeybun took in that bitch with all that crying nigga!!	NG
RT @USER: Before covering up #IRS misdeeds, creepy little leprechaun John Koskinen cooked the books for Teamsters & Freddie Mac {{URL}}…	NG
The birds singing brings thoughts of hot flesh on this #Spring morning. #Hot #sexual desire fills my head. Let me taste you & feel You.	NG
@USER just like a Velcro headed moon cricket to say fucking jungle bunny	NG
RT @USER: Liam Gallagher came to see me perform tonight. He said I was a mental cunt. That's fucking amazing.	NG
yall pussies i swur	NG
@USER that white bitch is a G for choppin that whole line of niggas 😂😂	NG
Yo bitch I had fun with that	NG
It's almost Christmas, Charlie Brown...	OK
Shrug. Maybe it's a Canadian bitch thing	NG
Cock slappin bitches since 95	NG
@USER @USER @USER @USER lmaoooo that hoe look like 🐺	NG
😂😂“@USER: My fucking god bruh, the birds from southridge are in front of my house.”	NG
I ain't fenna be locked up 23 hours a day beating my dick for a guilty MF who out here fucking free world pussy.	NG
Just don't be looking for no dick later cuz I'm not a hoe.	NG
i'm also looking to hire full time bitches	NG
@USER shit is trash	NG
"""@USER: dry pussy bitches always blame it on the condom😂""👏😂👏😂"	NG
@USER bitch fuck you!! You cut off until I get my snacks from fat boys !	NG
Early bird gets the worm but the second mouse gets the cheese #RiseNGrind 💯 {{URL}}	OK
If the world was free of sucka free it would be just me and my nigs left	NG
Twitters little blue birds name is Larry, after Celtics, ISU Larry Bird, stick ticker is $TWTR.	OK
RT @USER: A bird that courts females by building a beautiful nest with bright objects: {{URL}} … #wildlife http://…	OK
@USER 😂 das new bae , my bitch bad or naw lmao	NG
@USER @USER @USER is that all u can say twat?	NG
Yeah hoe.	NG
@USER so wtf u tryna do bitch?	NG
I hate takin out the trash, I always be expecting a big ass dog to be in the alley or like a raccoon to jump out the dumpster	NG
